Date mutation,Valeur Fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Section,No plan,Type local,Surface reelle bati,Nombre pieces principales
31/05/2018 00:00,260000,54,RUE,3170,D'ESTIENNE D'ORVES,92700,COLOMBES,92,25,AN,485,Appartement,63,3
17/05/2018 00:00,480000,11,RUE,3520,FELIX FAURE,92600,ASNIERES-SUR-SEINE,92,4,AT,15,Appartement,75,3
12/06/2018 00:00,368200,40,RUE,60,DE L ALMA,92600,ASNIERES-SUR-SEINE,92,4,O,265,Appartement,75,3
18/05/2018 00:00,489000,21,RUE,4745,JEAN JAURES,92600,ASNIERES-SUR-SEINE,92,4,K,124,Appartement,57,3
01/06/2018 00:00,245000,62,RUE,6610,DE NANTERRE,92600,ASNIERES-SUR-SEINE,92,4,V,115,Appartement,44,3
26/05/2018 00:00,156500,23,RUE,159,AUGUSTE RENOIR,92700,COLOMBES,92,25,H,298,Appartement,56,3
11/06/2018 00:00,353000,4,RUE,4710,JEAN JAURES,92270,BOIS-COLOMBES,92,9,R,88,Appartement,60,3
14/06/2018 00:00,338320,10,RUE,111,ANDRE CAYRON,92600,ASNIERES-SUR-SEINE,92,4,Z,211,Appartement,65,3
15/06/2018 00:00,379000,33,RUE,4745,JEAN JAURES,92600,ASNIERES-SUR-SEINE,92,4,K,116,Appartement,66,3
18/06/2018 00:00,175200,151,RUE,3146,EMILE ZOLA,92600,ASNIERES-SUR-SEINE,92,4,F,85,Appartement,50,3
14/06/2018 00:00,211000,3,RUE,9130,THOMAS D ORLEANS,92700,COLOMBES,92,25,AC,411,Appartement,65,3
08/06/2018 00:00,218000,10,RUE,5120,LAURE FIOT,92600,ASNIERES-SUR-SEINE,92,4,X,50,Appartement,36,3
18/06/2018 00:00,439000,8,RUE,26,DES ALPES,92250,LA GARENNE-COLOMBES,92,35,E,469,Appartement,72,3
08/06/2018 00:00,264700,9,RUE,50,DE L ARRIVEE,92250,LA GARENNE-COLOMBES,92,35,F,84,Appartement,52,3
27/06/2018 00:00,203124.55,77,RUE,4876,JULES MICHELET,92700,COLOMBES,92,25,M,584,Appartement,61,3
28/06/2018 00:00,260430,209,RUE,6211,DU MENIL,92600,ASNIERES-SUR-SEINE,92,4,J,269,Appartement,74,3
14/06/2018 00:00,345000,15,RUE,625,BAPST,92600,ASNIERES-SUR-SEINE,92,4,AQ,47,Appartement,50,3
21/06/2018 00:00,400000,92,RUE,4430,HENRI LITOLFF,92270,BOIS-COLOMBES,92,9,O,166,Appartement,72,3
19/06/2018 00:00,130000,24,RUE,1666,DES COTES D AUTY,92700,COLOMBES,92,25,BQ,293,Appartement,56,3
22/06/2018 00:00,467250,13,RUE,1540,DU CONTRAT SOCIAL,92600,ASNIERES-SUR-SEINE,92,4,Q,146,Appartement,80,3
05/07/2018 00:00,319000,3,RUE,4460,HENRI SAY,92600,ASNIERES-SUR-SEINE,92,4,AG,152,Appartement,62,3
04/07/2018 00:00,220600,2,RUE,8830,SAINT EXUPERY,92700,COLOMBES,92,25,AT,189,Appartement,38,3
27/06/2018 00:00,468900,119,RUE,1516,DE COLOMBES,92600,ASNIERES-SUR-SEINE,92,4,AG,157,Appartement,79,3
29/06/2018 00:00,340000,273,RUE,8825,SAINT DENIS,92700,COLOMBES,92,25,BK,237,Appartement,72,3
03/07/2018 00:00,175000,3,RUE,6620,NAZET,92230,GENNEVILLIERS,92,36,AQ,261,Appartement,53,3
22/06/2018 00:00,380000,24,RUE,683,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,4,AD,104,Appartement,57,3
06/07/2018 00:00,385000,61,RUE,7235,PIERRE JOIGNEAUX,92600,ASNIERES-SUR-SEINE,92,4,AL,186,Appartement,66,3
20/07/2018 00:00,462000,60,RUE,70,AUGUSTE BUISSON,92250,LA GARENNE-COLOMBES,92,35,P,18,Appartement,75,3
12/07/2018 00:00,145000,77,RUE,4876,JULES MICHELET,92700,COLOMBES,92,25,M,584,Appartement,65,3
04/07/2018 00:00,270283,5,RUE,3160,EUGENE BESANCON,92270,BOIS-COLOMBES,92,9,I,86,Appartement,46,3
13/07/2018 00:00,426300,4,RUE,1515,CHARLES DUPORT,92270,BOIS-COLOMBES,92,9,O,189,Appartement,72,3
06/07/2018 00:00,323000,18,RUE,4710,JEAN JAURES,92270,BOIS-COLOMBES,92,9,R,153,Appartement,58,3
13/07/2018 00:00,350100,6,RUE,2545,DENIS PAPIN,92600,ASNIERES-SUR-SEINE,92,4,AQ,5,Appartement,45,3
23/07/2018 00:00,493000,19,RUE,9650,VICTOR HUGO,92270,BOIS-COLOMBES,92,9,K,156,Appartement,84,3
20/07/2018 00:00,219000,22,RUE,1470,DES COLLINES,92230,GENNEVILLIERS,92,36,R,95,Appartement,44,3
23/07/2018 00:00,398500,12,RUE,1485,DU CHEMIN VERT,92600,ASNIERES-SUR-SEINE,92,4,AO,100,Appartement,60,3
18/07/2018 00:00,240000,68,RUE,7212,PIERRE BROSSOLETTE,92700,COLOMBES,92,25,BC,61,Appartement,52,3
30/07/2018 00:00,401000,3,RUE,5145,LEMAITRE,92600,ASNIERES-SUR-SEINE,92,4,O,261,Appartement,69,3
20/07/2018 00:00,466400,75,RUE,6155,MEDERIC,92250,LA GARENNE-COLOMBES,92,35,L,154,Appartement,72,3
01/08/2018 00:00,446140,8,RUE,9163,DES FRERES CHAUSSON,92600,ASNIERES-SUR-SEINE,92,4,O,286,Appartement,74,3
08/08/2018 00:00,163000,17,RUE,65,AMBROISE PARE,92700,COLOMBES,92,25,BK,158,Appartement,50,3
10/08/2018 00:00,197000,24,RUE,1666,DES COTES D AUTY,92700,COLOMBES,92,25,BQ,293,Appartement,52,3
02/08/2018 00:00,293000,51,RUE,8160,DU R P CH GILBERT,92600,ASNIERES-SUR-SEINE,92,4,X,74,Appartement,43,3
22/08/2018 00:00,395000,13,RUE,9163,DES FRERES CHAUSSON,92600,ASNIERES-SUR-SEINE,92,4,O,236,Appartement,69,3
21/08/2018 00:00,480000,7,RUE,5189,LOUIS VUITTON,92600,ASNIERES-SUR-SEINE,92,4,X,104,Appartement,66,3
22/06/2018 00:00,365000,18,RUE,10,DE L AIGLE,92250,LA GARENNE-COLOMBES,92,35,Q,55,Appartement,75,3
30/08/2018 00:00,452680,48,RUE,8510,DE LA SABLIERE,92600,ASNIERES-SUR-SEINE,92,4,AM,109,Appartement,75,3
17/08/2018 00:00,300000,125,RUE,25,DE L AGRICULTURE,92700,COLOMBES,92,25,BD,330,Appartement,67,3
28/08/2018 00:00,385000,10,RUE,640,BARREAU,92600,ASNIERES-SUR-SEINE,92,4,AS,25,Appartement,52,3
29/08/2018 00:00,470000,9,RUE,7140,PARMENTIER,92600,ASNIERES-SUR-SEINE,92,4,AJ,153,Appartement,80,3
14/09/2018 00:00,285000,35,RUE,8116,RASPAIL,92270,BOIS-COLOMBES,92,9,J,226,Appartement,55,3
03/09/2018 00:00,328410,16,RUE,4125,GAMBETTA,92600,ASNIERES-SUR-SEINE,92,4,AU,11,Appartement,56,3
17/09/2018 00:00,236653,18,RUE,6172,MAURICE BOKANOWSKI,92600,ASNIERES-SUR-SEINE,92,4,AQ,88,Appartement,32,3
11/09/2018 00:00,360000,37,RUE,17,ADOLPHE GUYOT,92270,BOIS-COLOMBES,92,9,F,26,Appartement,65,3
03/09/2018 00:00,278000,95,RUE,9653,VICTOR HUGO,92700,COLOMBES,92,25,Y,292,Appartement,56,3
14/09/2018 00:00,355600,6,RUE,2545,DENIS PAPIN,92600,ASNIERES-SUR-SEINE,92,4,AQ,5,Appartement,55,3
14/09/2018 00:00,280952,67,RUE,10,DE L AIGLE,92250,LA GARENNE-COLOMBES,92,35,J,61,Appartement,50,3
21/09/2018 00:00,231822,44,RUE,7212,PIERRE BROSSOLETTE,92700,COLOMBES,92,25,BC,194,Appartement,63,3
24/09/2018 00:00,210000,129,RUE,7135,PAUL DEROULEDE,92270,BOIS-COLOMBES,92,9,P,191,Appartement,36,3
20/09/2018 00:00,304570,129,RUE,6251,DES MONTS CLAIRS,92700,COLOMBES,92,25,AH,245,Appartement,60,3
26/09/2018 00:00,329732,35,RUE,17,ADOLPHE GUYOT,92270,BOIS-COLOMBES,92,9,F,33,Appartement,64,3
13/09/2018 00:00,185000,11,RUE,159,AUGUSTE RENOIR,92700,COLOMBES,92,25,H,298,Appartement,53,3
02/10/2018 00:00,260000,1,RUE,4720,DES JARDINS,92600,ASNIERES-SUR-SEINE,92,4,T,193,Appartement,69,3
14/09/2018 00:00,130000,14,RUE,1435,CHAILLON,92390,VILLENEUVE-LA-GARENNE,92,78,G,385,Appartement,56,3
09/10/2018 00:00,305000,46,RUE,9630,VICTOR HUGO,92600,ASNIERES-SUR-SEINE,92,4,I,359,Appartement,64,3
24/09/2018 00:00,445000,4,RUE,8515,SADI CARNOT,92600,ASNIERES-SUR-SEINE,92,4,AT,164,Appartement,79,3
05/10/2018 00:00,394500,23,RUE,7165,PAUL BERT,92600,ASNIERES-SUR-SEINE,92,4,AJ,13,Appartement,60,3
15/10/2018 00:00,284900,7,RUE,7160,PHILIPPE DE METZ,92270,BOIS-COLOMBES,92,9,K,219,Appartement,63,3
17/10/2018 00:00,479000,6,RUE,4180,DU GUIDE,92600,ASNIERES-SUR-SEINE,92,4,AM,171,Appartement,65,3
05/10/2018 00:00,273000,259,RUE,8825,SAINT DENIS,92700,COLOMBES,92,25,BK,237,Appartement,61,3
04/10/2018 00:00,347594,11,RUE,7135,PAUL DEROULEDE,92270,BOIS-COLOMBES,92,9,R,149,Appartement,60,3
04/10/2018 00:00,475000,96,RUE,735,DES BOURGUIGNONS,92600,ASNIERES-SUR-SEINE,92,4,AG,15,Appartement,71,3
24/10/2018 00:00,360000,8,RUE,4446,DU HUIT MAI 1945,92250,LA GARENNE-COLOMBES,92,35,S,186,Appartement,64,3
05/10/2018 00:00,426460,4,RUE,8515,SADI CARNOT,92600,ASNIERES-SUR-SEINE,92,4,AT,164,Appartement,66,3
18/10/2018 00:00,474807,19,RUE,6180,DES MURGERS,92250,LA GARENNE-COLOMBES,92,35,D,275,Appartement,83,3
11/10/2018 00:00,349500,6,RUE,1515,CHARLES DUPORT,92270,BOIS-COLOMBES,92,9,O,189,Appartement,68,3
15/10/2018 00:00,170000,4,RUE,3117,EDMOND ROSTAND,92700,COLOMBES,92,25,BO,428,Appartement,54,3
24/10/2018 00:00,288000,2,RUE,1530,DE LA CONCORDE,92600,ASNIERES-SUR-SEINE,92,4,T,193,Appartement,48,3
09/10/2018 00:00,223000,136,RUE,1512,DES CHAMPARONS,92700,COLOMBES,92,25,Q,394,Appartement,70,3
31/10/2018 00:00,192000,14,RUE,70,AMPERE,92700,COLOMBES,92,25,BK,159,Appartement,59,3
26/10/2018 00:00,354000,20,RUE,8560,DE STRASBOURG,92600,ASNIERES-SUR-SEINE,92,4,AM,79,Appartement,56,3
12/10/2018 00:00,206000,17,RUE,3520,FELICIE,92230,GENNEVILLIERS,92,36,T,238,Appartement,66,3
11/10/2018 00:00,289500,91,RUE,8110,RAYMOND RIDEL,92250,LA GARENNE-COLOMBES,92,35,J,209,Appartement,55,3
22/10/2018 00:00,412100,6,RUE,3116,EDOUARD MANET,92600,ASNIERES-SUR-SEINE,92,4,Q,157,Appartement,59,3
30/10/2018 00:00,389750,100,RUE,735,DES BOURGUIGNONS,92600,ASNIERES-SUR-SEINE,92,4,AG,167,Appartement,64,3
31/10/2018 00:00,478000,8,RUE,3550,FERRAND,92270,BOIS-COLOMBES,92,9,J,74,Appartement,63,3
26/10/2018 00:00,148000,23,RUE,159,AUGUSTE RENOIR,92700,COLOMBES,92,25,H,298,Appartement,52,3
29/10/2018 00:00,140000,92,RUE,735,DES BOURGUIGNONS,92600,ASNIERES-SUR-SEINE,92,4,AG,18,Appartement,58,3
19/10/2018 00:00,163400,13,RUE,46,ALEXIS BOUVIER,92700,COLOMBES,92,25,H,28,Appartement,40,3
09/11/2018 00:00,323000,51,RUE,1520,DE LA COMETE,92600,ASNIERES-SUR-SEINE,92,4,O,121,Appartement,55,3
16/11/2018 00:00,243000,2,RUE,8830,SAINT EXUPERY,92700,COLOMBES,92,25,AT,189,Appartement,51,3
09/11/2018 00:00,230000,62,RUE,4115,GABRIEL PERI,92700,COLOMBES,92,25,BI,93,Appartement,66,3
13/11/2018 00:00,148000,77,RUE,4876,JULES MICHELET,92700,COLOMBES,92,25,M,584,Appartement,61,3
09/11/2018 00:00,422550,37,RUE,4140,GEORGES GUYNEMER,92600,ASNIERES-SUR-SEINE,92,4,Q,135,Appartement,70,3
09/11/2018 00:00,401100,2,RUE,1530,DE LA CONCORDE,92600,ASNIERES-SUR-SEINE,92,4,T,193,Appartement,70,3
21/11/2018 00:00,435000,29,RUE,7165,PAUL BERT,92600,ASNIERES-SUR-SEINE,92,4,AJ,120,Appartement,71,3
09/11/2018 00:00,273000,35,RUE,9650,VICTOR HUGO,92270,BOIS-COLOMBES,92,9,K,193,Appartement,40,3
20/11/2018 00:00,335000,45,RUE,17,ADOLPHE GUYOT,92270,BOIS-COLOMBES,92,9,F,23,Appartement,60,3
30/11/2018 00:00,317800,53,RUE,765,DU BOURNARD,92700,COLOMBES,92,25,AB,66,Appartement,62,3
21/11/2018 00:00,285000,119,RUE,1516,DE COLOMBES,92600,ASNIERES-SUR-SEINE,92,4,AG,157,Appartement,29,3
30/11/2018 00:00,360000,14,RUE,660,BELLENOT,92700,COLOMBES,92,25,AE,216,Appartement,73,3
22/11/2018 00:00,266900,3,RUE,7270,DE PRAGUE,92700,COLOMBES,92,25,AL,159,Appartement,54,3
15/01/2018 00:00,487400,65,RUE,7128,PAULINE BORGHESE,92200,NEUILLY-SUR-SEINE,92,51,S,40,Appartement,52,3
26/01/2018 00:00,496390,79,RUE,4785,JULES GUESDE,92300,LEVALLOIS-PERRET,92,44,O,36,Appartement,63,3
10/01/2018 00:00,330390,49,RUE,5121,DU LANDY,92110,CLICHY,92,24,J,35,Appartement,45,3
21/02/2018 00:00,380500,31,RUE,4411,HENRI BARBUSSE,92300,LEVALLOIS-PERRET,92,44,U,19,Appartement,35,3
02/03/2018 00:00,342000,66,RUE,7130,DE PARIS,92110,CLICHY,92,24,Q,54,Appartement,51,3
13/03/2018 00:00,319300,8,RUE,4130,GEORGES BOISSEAU,92110,CLICHY,92,24,U,121,Appartement,63,3
21/03/2018 00:00,410000,8,RUE,2520,DELABORDERE,92200,NEUILLY-SUR-SEINE,92,51,AQ,46,Appartement,67,3
29/03/2018 00:00,195310,13,RUE,9155,TREBOIS,92300,LEVALLOIS-PERRET,92,44,U,95,Appartement,49,3
10/04/2018 00:00,280000,56,RUE,2530,DEGUINGAND,92300,LEVALLOIS-PERRET,92,44,Q,110,Appartement,47,3
11/04/2018 00:00,200000,12,RUE,55,DE L ANCIENNE MAIRIE,92110,CLICHY,92,24,L,112,Appartement,57,3
07/05/2018 00:00,482000,53,RUE,61,ANATOLE FRANCE,92300,LEVALLOIS-PERRET,92,44,V,166,Appartement,52,3
26/04/2018 00:00,473000,99,RUE,8150,RIVAY,92300,LEVALLOIS-PERRET,92,44,E,43,Appartement,64,3
15/05/2018 00:00,377000,32,RUE,1420,CAMILLE PELLETAN,92300,LEVALLOIS-PERRET,92,44,O,76,Appartement,41,3
17/05/2018 00:00,375500,12,RUE,7140,PIERRE BROSSOLETTE,92300,LEVALLOIS-PERRET,92,44,O,115,Appartement,44,3
14/05/2018 00:00,485000,99,RUE,8150,RIVAY,92300,LEVALLOIS-PERRET,92,44,E,43,Appartement,59,3
04/05/2018 00:00,335000,12,RUE,7145,PASTEUR,92110,CLICHY,92,24,L,32,Appartement,52,3
18/05/2018 00:00,388000,33,RUE,40,D ALSACE,92110,CLICHY,92,24,S,32,Appartement,56,3
03/05/2018 00:00,427700,86,RUE,6140,MARTRE,92110,CLICHY,92,24,S,135,Appartement,68,3
29/05/2018 00:00,316500,8,RUE,4140,GEORGES SORET,92110,CLICHY,92,24,U,7,Appartement,49,3
04/06/2018 00:00,490000,85,RUE,1430,CARNOT,92300,LEVALLOIS-PERRET,92,44,N,102,Appartement,58,3
20/06/2018 00:00,487000,31,RUE,9675,VOLTAIRE,92300,LEVALLOIS-PERRET,92,44,M,89,Appartement,51,3
31/05/2018 00:00,468850,44,RUE,6140,MARIUS AUFAN,92300,LEVALLOIS-PERRET,92,44,V,187,Appartement,38,3
12/06/2018 00:00,276000,6,RUE,1411,DES CAILLOUX,92110,CLICHY,92,24,AF,22,Appartement,60,3
22/06/2018 00:00,300000,25,RUE,6115,MADAME DE STAEL,92110,CLICHY,92,24,U,6,Appartement,49,3
14/06/2018 00:00,371406,64,RUE,3125,EDOUARD VAILLANT,92300,LEVALLOIS-PERRET,92,44,O,21,Appartement,70,3
02/07/2018 00:00,349000,13,RUE,4485,HUNTZIGER,92110,CLICHY,92,24,Q,147,Appartement,70,3
25/06/2018 00:00,343500,64,RUE,7125,P VAILLANT COUTURIER,92300,LEVALLOIS-PERRET,92,44,H,161,Appartement,28,3
06/07/2018 00:00,424947,31,RUE,3535,FERNAND PELLOUTIER,92110,CLICHY,92,24,M,52,Appartement,69,3
29/06/2018 00:00,475000,30,RUE,7140,PIERRE BROSSOLETTE,92300,LEVALLOIS-PERRET,92,44,O,91,Appartement,43,3
06/07/2018 00:00,494000,65,RUE,2520,DANTON,92300,LEVALLOIS-PERRET,92,44,T,32,Appartement,55,3
12/07/2018 00:00,474050,6,RUE,80,ARISTIDE BRIAND,92300,LEVALLOIS-PERRET,92,44,T,141,Appartement,43,3
23/07/2018 00:00,370000,60,RUE,9650,VICTOR HUGO,92300,LEVALLOIS-PERRET,92,44,Q,31,Appartement,51,3
12/07/2018 00:00,403000,32,RUE,90,DE L AVENIR,92110,CLICHY,92,24,L,135,Appartement,61,3
12/07/2018 00:00,492000,10,RUE,3130,DE L EGLISE,92200,NEUILLY-SUR-SEINE,92,51,AK,103,Appartement,35,3
20/07/2018 00:00,300000,15,RUE,6135,MARTISSOT,92110,CLICHY,92,24,U,47,Appartement,55,3
27/07/2018 00:00,380000,33,RUE,40,D ALSACE,92110,CLICHY,92,24,S,32,Appartement,55,3
16/07/2018 00:00,420000,5,RUE,3535,FERNAND PELLOUTIER,92110,CLICHY,92,24,M,17,Appartement,90,3
26/07/2018 00:00,408000,32,RUE,90,DE L AVENIR,92110,CLICHY,92,24,L,135,Appartement,62,3
20/07/2018 00:00,410000,85,RUE,9650,VICTOR HUGO,92300,LEVALLOIS-PERRET,92,44,P,71,Appartement,49,3
31/07/2018 00:00,495950,51,RUE,6140,MARIUS AUFAN,92300,LEVALLOIS-PERRET,92,44,T,104,Appartement,57,3
26/07/2018 00:00,134758,5,RUE,6630,DE NEUILLY,92110,CLICHY,92,24,O,57,Appartement,50,3
27/07/2018 00:00,316600,74,RUE,5170,LOUIS ROUQUIER,92300,LEVALLOIS-PERRET,92,44,U,69,Appartement,42,3
17/07/2018 00:00,435000,8,RUE,2520,DELABORDERE,92200,NEUILLY-SUR-SEINE,92,51,AQ,46,Appartement,67,3
22/08/2018 00:00,325000,69,RUE,4785,JULES GUESDE,92300,LEVALLOIS-PERRET,92,44,O,131,Appartement,38,3
03/08/2018 00:00,387330,45,RUE,7130,DE PARIS,92110,CLICHY,92,24,AC,68,Appartement,57,3
09/08/2018 00:00,335700,5,RUE,3535,FERNAND PELLOUTIER,92110,CLICHY,92,24,M,17,Appartement,51,3
03/08/2018 00:00,460000,83,RUE,4420,HENRI BARBUSSE,92110,CLICHY,92,24,R,96,Appartement,72,3
30/08/2018 00:00,424155,122,RUE,61,ANATOLE FRANCE,92300,LEVALLOIS-PERRET,92,44,K,6,Appartement,53,3
07/09/2018 00:00,350000,23,RUE,5040,KLOCK,92110,CLICHY,92,24,Z,120,Appartement,62,3
07/09/2018 00:00,350000,32,RUE,1420,CAMILLE PELLETAN,92300,LEVALLOIS-PERRET,92,44,O,76,Appartement,41,3
12/09/2018 00:00,400000,126,RUE,9650,VICTOR HUGO,92300,LEVALLOIS-PERRET,92,44,P,90,Appartement,50,3
24/09/2018 00:00,385000,8,RUE,1411,DES CAILLOUX,92110,CLICHY,92,24,AF,22,Appartement,69,3
24/09/2018 00:00,470000,10,RUE,6180,DU MIDI,92200,NEUILLY-SUR-SEINE,92,51,AB,118,Appartement,45,3
17/09/2018 00:00,449750,27,RUE,7170,DU PDT WILSON,92300,LEVALLOIS-PERRET,92,44,U,131,Appartement,53,3
12/09/2018 00:00,301230,37,RUE,9675,VOLTAIRE,92300,LEVALLOIS-PERRET,92,44,M,92,Appartement,34,3
01/10/2018 00:00,391000,90,RUE,5170,LOUIS ROUQUIER,92300,LEVALLOIS-PERRET,92,44,U,148,Appartement,43,3
27/09/2018 00:00,320000,9,RUE,6145,MARJOLIN,92300,LEVALLOIS-PERRET,92,44,O,109,Appartement,43,3
21/09/2018 00:00,353000,14,RUE,6135,MARTISSOT,92110,CLICHY,92,24,X,2,Appartement,57,3
15/10/2018 00:00,345000,34,RUE,3125,EDOUARD VAILLANT,92300,LEVALLOIS-PERRET,92,44,R,20,Appartement,45,3
23/10/2018 00:00,370000,18,RUE,1436,CHARLES ET RENE AUFFRAY,92110,CLICHY,92,24,R,30,Appartement,48,3
08/01/2018 00:00,465000,24,RUE,8570,SOLFERINO,92100,BOULOGNE-BILLANCOURT,92,12,BF,48,Appartement,65,3
05/01/2018 00:00,270000,2,RUE,310,DU DOCTEUR DEBAT,92380,GARCHES,92,33,AC,373,Appartement,75,3
11/01/2018 00:00,490000,3,RUE,7190,PETIBON,92100,BOULOGNE-BILLANCOURT,92,12,G,81,Appartement,59,3
11/01/2018 00:00,181000,51,RUE,2230,DE LA ROSERAIE,92360,MEUDON,92,48,AR,3,Appartement,55,3
15/01/2018 00:00,279000,158,RUE,1870,DE PARIS,92190,MEUDON,92,48,AP,190,Appartement,59,3
16/01/2018 00:00,330000,58,RUE,712,DE BILLANCOURT,92100,BOULOGNE-BILLANCOURT,92,12,AB,296,Appartement,45,3
11/01/2018 00:00,415000,19,RUE,300,DU DIX NEUF JANVIER,92380,GARCHES,92,33,AD,376,Appartement,84,3
15/01/2018 00:00,424500,12,RUE,520,DU GROS CHENE,92370,CHAVILLE,92,22,AE,161,Appartement,89,3
17/01/2018 00:00,240000,52,RUE,60,ATHIME RUE,92380,GARCHES,92,33,AL,435,Appartement,50,3
29/01/2018 00:00,293000,46,RUE,410,DE SEVRES,92410,VILLE-D'AVRAY,92,77,AD,377,Appartement,65,3
05/01/2018 00:00,486200,104,RUE,1425,DU CHATEAU,92100,BOULOGNE-BILLANCOURT,92,12,P,165,Appartement,60,3
06/02/2018 00:00,296000,19,RUE,680,DES QUATRE VENTS,92380,GARCHES,92,33,AD,339,Appartement,78,3
02/02/2018 00:00,487500,52,RUE,900,DU MONT VALERIEN,92210,SAINT-CLOUD,92,64,AC,18,Appartement,68,3
20/02/2018 00:00,203000,16,RUE,2230,DE LA ROSERAIE,92360,MEUDON,92,48,AR,3,Appartement,56,3
14/02/2018 00:00,363500,15,RUE,1327,JULES HETZEL,92190,MEUDON,92,48,AB,135,Appartement,75,3
07/02/2018 00:00,355000,35,RUE,7195,DES PEUPLIERS,92100,BOULOGNE-BILLANCOURT,92,12,BQ,134,Appartement,70,3
14/02/2018 00:00,265000,107,RUE,140,DE BUZENVAL,92380,GARCHES,92,33,AC,461,Appartement,60,3
02/02/2018 00:00,190000,171,RUE,140,DE BUZENVAL,92380,GARCHES,92,33,AB,465,Appartement,56,3
15/01/2018 00:00,173000,2,RUE,27,DES ACACIAS,92360,MEUDON,92,48,AR,3,Appartement,56,3
05/02/2018 00:00,119000,11,RUE,8140,RIEUX,92100,BOULOGNE-BILLANCOURT,92,12,AQ,140,Appartement,42,3
02/03/2018 00:00,406000,94,RUE,9120,THIERS,92100,BOULOGNE-BILLANCOURT,92,12,BM,17,Appartement,67,3
15/02/2018 00:00,450000,7,RUE,9140,TISSERAND,92100,BOULOGNE-BILLANCOURT,92,12,G,144,Appartement,52,3
28/02/2018 00:00,431300,27,RUE,1190,HENRI SAVIGNAC,92190,MEUDON,92,48,AE,1,Appartement,77,3
09/03/2018 00:00,167000,24,RUE,431,DE LA FONTAINE HENRI IV,92370,CHAVILLE,92,22,AE,369,Appartement,56,3
14/03/2018 00:00,315840,47,RUE,8555,DE SEVRES,92100,BOULOGNE-BILLANCOURT,92,12,AE,72,Appartement,53,3
28/02/2018 00:00,365000,52,RUE,4140,GEORGES SOREL,92100,BOULOGNE-BILLANCOURT,92,12,AO,88,Appartement,49,3
05/03/2018 00:00,498522,43,RUE,1360,DU VAL D OR,92210,SAINT-CLOUD,92,64,AC,13,Appartement,80,3
22/03/2018 00:00,173000,9,RUE,2230,DE LA ROSERAIE,92360,MEUDON,92,48,AR,3,Appartement,56,3
08/03/2018 00:00,388450,19,RUE,900,DU MONT VALERIEN,92210,SAINT-CLOUD,92,64,AL,132,Appartement,75,3
23/03/2018 00:00,108045,52,RUE,60,ATHIME RUE,92380,GARCHES,92,33,AL,435,Appartement,50,3
16/03/2018 00:00,486300,23,RUE,630,HENRI REGNAULT,92210,SAINT-CLOUD,92,64,AM,191,Appartement,80,3
28/03/2018 00:00,167000,5,RUE,2286,ST EXUPERY,92360,MEUDON,92,48,AR,3,Appartement,56,3
29/03/2018 00:00,171000,6,RUE,27,DES ACACIAS,92360,MEUDON,92,48,AR,3,Appartement,56,3
28/03/2018 00:00,380000,14,RUE,570,GASTON LATOUCHE,92210,SAINT-CLOUD,92,64,AH,138,Appartement,62,3
29/03/2018 00:00,380000,58,RUE,8561,DE SILLY,92100,BOULOGNE-BILLANCOURT,92,12,AD,170,Appartement,64,3
30/03/2018 00:00,240020,171,RUE,140,DE BUZENVAL,92380,GARCHES,92,33,AB,465,Appartement,52,3
12/04/2018 00:00,320000,26,RUE,1390,DES LARRIS,92190,MEUDON,92,48,AM,373,Appartement,63,3
20/04/2018 00:00,305000,2,RUE,520,DU GROS CHENE,92370,CHAVILLE,92,22,AE,38,Appartement,66,3
16/04/2018 00:00,364990,11,RUE,680,DES QUATRE VENTS,92380,GARCHES,92,33,AD,333,Appartement,78,3
16/04/2018 00:00,316950,8,RUE,1740,DES MOUCHETTES,92190,MEUDON,92,48,AE,265,Appartement,57,3
26/04/2018 00:00,180500,7,RUE,2374,DE LA SYNAGOGUE,92360,MEUDON,92,48,AR,189,Appartement,63,3
23/04/2018 00:00,443000,59,RUE,7195,DES PEUPLIERS,92100,BOULOGNE-BILLANCOURT,92,12,BO,65,Appartement,56,3
20/04/2018 00:00,387500,12,RUE,651,DE BELLEVUE,92100,BOULOGNE-BILLANCOURT,92,12,AC,4,Appartement,53,3
16/04/2018 00:00,429000,50,RUE,1170,HENRI BARBUSSE,92190,MEUDON,92,48,AP,429,Appartement,78,3
24/04/2018 00:00,225000,9,RUE,1170,HENRI BARBUSSE,92190,MEUDON,92,48,AM,46,Appartement,59,3
27/04/2018 00:00,260000,27,RUE,3185,DE L EST,92100,BOULOGNE-BILLANCOURT,92,12,O,29,Appartement,48,3
03/05/2018 00:00,499700,12,RUE,9190,TRAVERSIERE,92100,BOULOGNE-BILLANCOURT,92,12,BH,117,Appartement,67,3
14/05/2018 00:00,350000,17,RUE,980,DES GALONS,92190,MEUDON,92,48,AE,323,Appartement,64,3
18/05/2018 00:00,360000,48,RUE,6147,MARCEL DASSAULT,92100,BOULOGNE-BILLANCOURT,92,12,AT,48,Appartement,51,3
09/05/2018 00:00,410000,133,RUE,8561,DE SILLY,92100,BOULOGNE-BILLANCOURT,92,12,AM,258,Appartement,67,3
26/04/2018 00:00,406500,27,RUE,1190,HENRI SAVIGNAC,92190,MEUDON,92,48,AE,1,Appartement,88,3
